code_ind,ind_num,site,locality,site_code,year,month,genus,species_name,species,subgenus,age,sex,length_mm,mass_g,gps_prefix,gps_num,capture_gps_code,transect,capture_date,capture_time,capture_notes,release_date,release_time,processing_date,vp_time,vp_site,dbs_size,physical_exam,blood_sample_dbs,whole_body_specimen,photo,body_color,dorsal,ventral,other,observation
MTF.F.2025.07.081,081,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,F,46,10,MTF.F.00,15,MTF.F.0015,T10,27-Jul-2025,19:18,,28-Jul-2025,17:26,27-Jul-25,22:24,F.V.,Medium,5,1,,,,,,,Similar to 76 (escaped)
MTF.F.2025.07.082,082,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,M,36,4,MTF.F.00,15,MTF.F.0015,T10,27-Jul-2025,19:18,,28-Jul-2025,17:26,27-Jul-25,22:28,F.V.,Medium,5,1,,,,,,,"Similar to 76, with red dots (dorsal)"
MTF.F.2025.07.083,083,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,M,37,4,MTF.F.00,15,MTF.F.0015,T10,27-Jul-2025,19:18,,28-Jul-2025,17:26,27-Jul-25,22:30,F.V.,Small,5,1,,,,,,,Similar to 76
MTF.F.2025.07.084,084,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,F,42,7,MTF.F.00,15,MTF.F.0015,T10,27-Jul-2025,19:18,,28-Jul-2025,17:26,27-Jul-25,22:32,F.V.,Small,5,1,,,,,,,Similar to 76
MTF.F.2025.07.085,085,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Sub-Adult,M,37,5,MTF.F.00,15,MTF.F.0015,T9,27-Jul-2025,18:34,,28-Jul-2025,17:26,27-Jul-25,22:34,F.V.,Small,5,1,,,,,,,With dorsal yellow line
MTF.F.2025.07.086,086,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Boophis sp.,,Adult,F,43,5,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:45,,29-Jul-2025,11:08,29-Jul-2025,6:03,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.087,087,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,F,37,4,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:45,,29-Jul-2025,11:08,29-Jul-2025,6:07,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.088,088,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,42,6,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:45,,29-Jul-2025,11:08,29-Jul-2025,6:10,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.089,089,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,38,4,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:45,,29-Jul-2025,11:08,29-Jul-2025,6:12,F.V.,Small,5,1,,,,,,,Similar to 88
MTF.F.2025.07.090,090,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Sub-Adult,F,34,3,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:45,,29-Jul-2025,11:08,29-Jul-2025,6:17,F.V.,Small,5,1,,,,,,,"Similar to 87, with dorsal yellow line"
MTF.F.2025.07.091,091,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,46,7,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:46,,29-Jul-2025,11:08,29-Jul-2025,6:19,F.V.,Small,5,1,,,,,,,Similar to 89
MTF.F.2025.07.092,092,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,37,5,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:46,,29-Jul-2025,11:08,29-Jul-2025,6:21,F.V.,Small,5,1,,,,,,,Similar to 91
MTF.F.2025.07.093,093,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,40,5,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:46,,29-Jul-2025,11:08,29-Jul-2025,6:24,F.V.,Large,5,1,,,,,,,
MTF.F.2025.07.094,094,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,39,5,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:46,,29-Jul-2025,11:08,29-Jul-2025,6:30,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.095,095,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,33,3,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:46,,29-Jul-2025,11:08,29-Jul-2025,6:36,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.096,096,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,F,38,5,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,19:00,,29-Jul-2025,11:03,29-Jul-2025,6:38,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.097,097,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,42,6,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,19:00,,29-Jul-2025,11:03,29-Jul-2025,6:41,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.098,098,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,46,7,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,19:00,,29-Jul-2025,11:03,29-Jul-2025,6:46,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.099,099,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,M,35,3,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,19:00,,29-Jul-2025,11:03,29-Jul-2025,6:48,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.100,100,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,32,4,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,19:00,,29-Jul-2025,11:03,29-Jul-2025,6:51,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.101,101,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,51,9,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:59,,29-Jul-2025,11:03,29-Jul-2025,6:52,F.V.,Large,5,1,,,,,,,
MTF.F.2025.07.102,102,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,38,4,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:59,,29-Jul-2025,11:03,29-Jul-2025,6:55,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.103,103,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,F,40,4,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:59,,29-Jul-2025,11:03,29-Jul-2025,6:57,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.104,104,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,40,5,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:59,,29-Jul-2025,11:03,29-Jul-2025,7:04,F.V.,Medium,5,1,,,,,,,Leg amputation
MTF.F.2025.07.105,105,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Boophis sp.,,Adult,F,42,4,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,18:59,,29-Jul-2025,11:03,29-Jul-2025,7:07,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.106,106,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Boophis sp.,,Adult,M,44,4,MTF.F.00,16,MTF.F.0016,T11,28-Jul-2025,19:03,,29-Jul-2025,11:06,29-Jul-2025,7:10,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.107,107,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,M,33,4,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,19:05,,29-Jul-2025,10:56,29-Jul-2025,7:13,F.V.,Medium,5,1,,,,,,,Dorsal red dots
MTF.F.2025.07.108,108,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,F,38,4,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,19:10,,29-Jul-2025,10:56,29-Jul-2025,7:16,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.109,109,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,45,7,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,19:15,,29-Jul-2025,10:56,29-Jul-2025,7:17,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.110,110,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,M,32,3,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,19:20,,29-Jul-2025,10:56,29-Jul-2025,7:20,F.V.,Small,5,1,,,,,,,Dorsal red dots
MTF.F.2025.07.111,111,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,F,42,7,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,19:23,,29-Jul-2025,10:56,29-Jul-2025,7:22,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.112,112,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,M,30,3,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,19:23,,29-Jul-2025,10:56,29-Jul-2025,NA,NA,NA,4,0,,,,,,,"No blood draw, too weak"
MTF.F.2025.07.113,113,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,43,7,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,19:23,,29-Jul-2025,10:56,29-Jul-2025,7:26,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.114,114,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Sub-Adult,M,31,2,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,NA,,29-Jul-2025,10:56,29-Jul-2025,NA,NA,NA,5,0,,,,,,,"No blood draw, too small. With dorsal yellow line"
MTF.F.2025.07.115,115,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,37,4,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,19:23,,29-Jul-2025,10:56,29-Jul-2025,7:30,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.116,116,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,F,45,8,MTF.F.00,17,MTF.F.0017,T12,28-Jul-2025,19:23,,29-Jul-2025,10:56,29-Jul-2025,7:32,F.V.,Medium,5,1,,,,,,,Dorsal red dots
MTF.F.2025.07.117,117,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,46,8,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:05,,30-Jul-2025,8:11,30-Jul-2025,20:37,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.118,118,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,F,47,9,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:05,,30-Jul-2025,8:11,30-Jul-2025,20:39,F.V.,Large,5,1,,,,,,,With dorsal yellow line
MTF.F.2025.07.119,119,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,35,5,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:16,,30-Jul-2025,8:11,30-Jul-2025,20:41,F.V.,Small,5,1,,,,,,,Different color
MTF.F.2025.07.120,120,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,M,40,7,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:16,,30-Jul-2025,8:11,30-Jul-2025,20:44,F.V.,Medium,5,1,,,,,,,With dorsal yellow line
MTF.F.2025.07.121,121,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,F,32,3,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:16,,30-Jul-2025,8:11,30-Jul-2025,20:47,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.122,122,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,33,4,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:16,,30-Jul-2025,8:11,30-Jul-2025,20:49,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.123,123,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,42,6,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:16,,30-Jul-2025,8:11,30-Jul-2025,20:51,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.124,124,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Boophis sp.,,Sub-Adult,F,35,2,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:22,,30-Jul-2025,8:10,30-Jul-2025,NA,NA,NA,5,0,,,,,,,"No blood draw, too small"
MTF.F.2025.07.125,125,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,35,4,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:22,,30-Jul-2025,8:10,30-Jul-2025,20:55,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.126,126,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,39,5,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:22,,30-Jul-2025,8:10,30-Jul-2025,NA,NA,NA,3,0,,,,,,,"Large dorsal wound, no blood draw attempted due to the wound"
MTF.F.2025.07.127,127,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,M,37,4,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:30,,30-Jul-2025,8:07,30-Jul-2025,21:00,F.V.,Small,5,1,,,,,,,With dorsal yellow line
MTF.F.2025.07.128,128,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Boophis sp.,,Sub-Adult,F,39,3,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:30,,30-Jul-2025,8:07,30-Jul-2025,21:04,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.129,129,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,F,31,3,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:30,,30-Jul-2025,8:07,30-Jul-2025,21:05,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.130,130,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus sp.,,Adult,M,33,4,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:30,,30-Jul-2025,8:07,30-Jul-2025,21:08,F.V.,Small,5,1,,,,,,,With dorsal yellow line
MTF.F.2025.07.131,131,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,F,36,4,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:30,,30-Jul-2025,8:07,30-Jul-2025,21:09,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.132,132,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,40,4,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:43,,30-Jul-2025,8:05,30-Jul-2025,21:11,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.133,133,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,32,3,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:43,,30-Jul-2025,8:05,30-Jul-2025,21:12,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.134,134,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,F,35,3,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:43,,30-Jul-2025,8:05,30-Jul-2025,21:14,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.135,135,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Boophis sp.,,Adult,F,43,5,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:43,,30-Jul-2025,8:05,30-Jul-2025,21:15,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.136,136,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,44,7,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:43,,30-Jul-2025,8:05,30-Jul-2025,21:18,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.137,137,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,M,31,3,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:48,,30-Jul-2025,8:02,30-Jul-2025,21:19,F.V.,Small,5,1,,,,,,,
MTF.F.2025.07.138,138,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,F,48,8,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:48,,30-Jul-2025,8:02,30-Jul-2025,21:21,F.V.,Medium,5,1,,,,,,,
MTF.F.2025.07.139,139,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Adult,M,35,4,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:48,,30-Jul-2025,8:02,30-Jul-2025,21:23,F.V.,Large,5,1,,,,,,,
MTF.F.2025.07.140,140,Montagne des Français,Camp: Andavakoera,MTF,2025,7,,,Mantidactylus bellyi,,Sub-Adult,F,33,3,MTF.F.00,18,MTF.F.0018,T13,29-Jul-2025,18:48,,30-Jul-2025,8:02,30-Jul-2025,21:25,F.V.,Small,5,1,,,,,,,
MAK.F.2025.08.001,1,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Sub-Adult,M,30.9,2.51,MAK.F.00,01,MAK.F.0001,T0,13-Aug-25,18:40,P.7400-7403,14-Aug-25,10:36,14-Aug-25,6:40,F.V.,Medium,5,1,,,,,,,
MAK.F.2025.08.002,2,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,M,31.17,2.57,MAK.F.00,01,MAK.F.0001,T0,13-Aug-25,18:41,NA,14-Aug-25,10:36,14-Aug-25,9:01,F.V.,Medium,5,1,,,,,,,"Similar to 001, with vertebral line"
MAK.F.2025.08.003,3,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Sub-Adult,M,33.8,3.64,MAK.F.00,01,MAK.F.0001,T0,13-Aug-25,18:41,,14-Aug-25,10:36,14-Aug-25,6:50,F.V.,Medium,5,1,,,,,,,"Similar to 001. Presence of dark paired vocal sacs, nuptial pads not black"
MAK.F.2025.08.004,4,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Sub-Adult,M,29.17,2.68,MAK.F.00,01,MAK.F.0001,T0,13-Aug-25,18:42,,14-Aug-25,10:36,14-Aug-25,6:55,F.V.,Medium,5,1,,,,,,,Similar to 001
MAK.F.2025.08.005,5,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Sub-Adult,M,31.67,2.55,MAK.F.00,02,MAK.F.0002,T0,13-Aug-25,18:46,,14-Aug-25,10:40,14-Aug-25,6:58,F.V.,Small,5,1,,,,,,,"Similar to 001, with vertebral line"
MAK.F.2025.08.006,6,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,M,35.86,4.66,MAK.F.00,03,MAK.F.0003,T0,13-Aug-25,18:50,,14-Aug-25,10:41,14-Aug-25,7:01,F.V.,Small,5,1,,,,,,,Similar to 001
MAK.F.2025.08.007,7,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,39.21,5.2,MAK.F.00,03,MAK.F.0003,T0,13-Aug-25,18:50,P.7409-7413,14-Aug-25,10:41,14-Aug-25,7:05,F.V.,Medium,5,1,,,,,,,
MAK.F.2025.08.008,8,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,32.38,2.85,MAK.F.00,04,MAK.F.0004,T0,13-Aug-25,18:52,,14-Aug-25,10:43,14-Aug-25,7:08,F.V.,Small,5,1,,,,,,,Similar to 007. Light blood
MAK.F.2025.08.009,9,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,M,31,3.28,MAK.F.00,04,MAK.F.0004,T0,13-Aug-25,18:52,,14-Aug-25,10:43,14-Aug-25,7:12,F.V.,Medium,5,1,,,,,,,
MAK.F.2025.08.010,10,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,M,30.71,2.66,MAK.F.00,04,MAK.F.0004,T0,13-Aug-25,18:53,,14-Aug-25,10:43,14-Aug-25,7:16,F.V.,Medium,5,1,,,,,,,
MAK.F.2025.08.011,11,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,40.68,6.01,MAK.F.00,04,MAK.F.0004,T0,13-Aug-25,18:54,,14-Aug-25,10:43,14-Aug-25,7:20,F.V.,Medium,5,1,,,,,,,Similar to 007. Light blood
MAK.F.2025.08.012,12,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,M,33.63,3.51,MAK.F.00,04,MAK.F.0004,T0,13-Aug-25,18:54,,14-Aug-25,10:43,14-Aug-25,7:24,F.V.,Medium,5,1,,,,,,,Brownish color
MAK.F.2025.08.013,13,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,M,29.5,2.55,MAK.F.00,04,MAK.F.0004,T0,13-Aug-25,18:56,P.7415,14-Aug-25,10:43,14-Aug-25,7:28,F.V.,Medium,5,1,,,,,,,With green vertebral line
MAK.F.2025.08.014,14,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,F,37.15,4.51,MAK.F.00,04,MAK.F.0004,T0,13-Aug-25,18:56,,14-Aug-25,10:43,14-Aug-25,7:30,F.V.,Large,5,1,,,,,,,
MAK.F.2025.08.015,15,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,M,32.69,3.29,MAK.F.00,04,MAK.F.0004,T0,13-Aug-25,18:57,,14-Aug-25,10:43,14-Aug-25,7:34,F.V.,Large,5,1,,,,,,,With green dots
MAK.F.2025.08.016,16,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,36.62,4.64,MAK.F.00,21,MAK.F.0021,Camp Ankaramena,14-Aug-25,17:27,P.7420-7423,15-Aug-25,15:34,15-Aug-25,6:34,F.V.,Medium,5,1,,,,,,,Light brown color with black dots. Light blood
MAK.F.2025.08.017,17,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,36.86,4.29,MAK.F.00,22,MAK.F.0022,Camp Ankaramena,14-Aug-25,17:43,P.7424-7429,15-Aug-25,15:34,15-Aug-25,6:38,F.V.,Medium,5,1,,,,,,,Similar to 016 but dark coloration. Light blood
MAK.F.2025.08.018,18,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,32.45,2.58,MAK.F.00,23,MAK.F.0023,Camp Ankaramena,14-Aug-25,17:45,,15-Aug-25,15:34,15-Aug-25,6:40,F.V.,Small,5,1,,,,,,,Similar to 016 
MAK.F.2025.08.019,19,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,32.79,3.24,MAK.F.00,23,MAK.F.0023,Camp Ankaramena,14-Aug-25,17:46,,15-Aug-25,15:34,15-Aug-25,6:44,F.V.,Medium,5,1,,,,,,,Similar to 016. Light blood
MAK.F.2025.08.020,20,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,41.8,4.88,MAK.F.00,22,MAK.F.0022,Camp Ankaramena,14-Aug-25,17:57,P.7430-7432,15-Aug-25,15:33,15-Aug-25,6:46,F.V.,Medium,5,1,,,,,,,Similar to 016. Light blood
MAK.F.2025.08.021,21,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,41.31,6.52,MAK.F.00,21,MAK.F.0021,Camp Ankaramena,14-Aug-25,18:00,,15-Aug-25,15:34,15-Aug-25,6:49,F.V.,Large,5,1,,,,,,,Similar to 020
MAK.F.2025.08.022,22,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,M,29.55,2.67,MAK.F.00,24,MAK.F.0024,Camp Ankaramena,14-Aug-25,18:00,P.7433-7435,15-Aug-25,15:32,15-Aug-25,6:52,F.V.,Small,5,1,,,,,,,With dorsal vertebral line
MAK.F.2025.08.023,23,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,31.3,2.88,MAK.F.00,24,MAK.F.0024,Camp Ankaramena,14-Aug-25,18:00,,15-Aug-25,15:32,15-Aug-25,6:57,F.V.,Medium,5,1,,,,,,,Similar to 016
MAK.F.2025.08.024,24,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,M,29.71,2.35,MAK.F.00,25,MAK.F.0025,Camp Ankaramena,14-Aug-25,18:16,,15-Aug-25,15:29,15-Aug-25,7:00,F.V.,Small,5,1,,,,,,,Similar to 022
MAK.F.2025.08.025,25,Makay,Vinany Ankaramena,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,F,36.97,5.43,MAK.F.00,25,MAK.F.0025,Camp Ankaramena,14-Aug-25,18:16,,NA,NA,15-Aug-25,7:04,F.V.,Medium,5,1,,,,,,,Escaped
MAK.F.2025.08.026,26,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,30.66,2.85,MAK.F.00,25,MAK.F.0025,Camp Ankaramena,14-Aug-25,18:17,,15-Aug-25,15:29,15-Aug-25,7:08,F.V.,Medium,5,1,,,,,,,Similar to 016
MAK.F.2025.08.027,27,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,36.13,3.77,MAK.F.00,25,MAK.F.0025,Camp Ankaramena,14-Aug-25,18:21,,15-Aug-25,15:29,15-Aug-25,7:12,F.V.,Large,5,1,,,,,,,Similar to 026
MAK.F.2025.08.028,28,Makay,Vinany Ankaramena,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,M,29.76,2.94,MAK.F.00,26,MAK.F.0026,Camp Ankaramena,14-Aug-25,18:23,,15-Aug-25,15:27,15-Aug-25,7:15,F.V.,Medium,5,1,,,,,,,Similar to 027
